rank,canonical_smiles,best_smiles,best_total_reward,mean_total_reward,best_targetA_score,best_offTargetB_score,best_off_target_penalty,occurrences,best_batch_index,ranking_criterion
101,Cc1ccc(-c2cc(C)nc3c(-c4ccccc4)c(C)nn23)cc1,Cc1ccc(-c2cc(C)nc3c(-c4ccccc4)c(C)nn23)cc1,0.1985539109168204,0.1985539109168204,0.1985539109168204,0.0,0.0,1,25,best_total_reward
102,CC(=O)N1N=C(c2ccnc3ccccc23)CC1c1ccc(Cl)cc1,CC(=O)N1N=C(c2ccnc3ccccc23)CC1c1ccc(Cl)cc1,0.1934780994998389,0.1934780994998389,0.1934780994998389,0.0,0.0,1,28,best_total_reward
103,OC(Cn1cnc2ccc(Cl)cc21)C1CCCCC1,OC(Cn1cnc2ccc(Cl)cc21)C1CCCCC1,0.19342407901904551,0.19342407901904551,0.19342407901904551,0.0,0.0,1,18,best_total_reward
104,Cc1cn(CC(O)(c2ccccc2)c2ccc(-c3cccnc3)cc2)cn1,Cc1cn(CC(O)(c2ccccc2)c2ccc(-c3cccnc3)cc2)cn1,0.19279483357974844,0.19279483357974844,0.19279483357974844,0.0,0.0,1,19,best_total_reward
105,CCN(CC)CCCCOc1ccc(NC(=O)CCCC(=O)c2ccc(-c3ccccc3)cc2)cc1,CCN(CC)CCCCOc1ccc(NC(=O)CCCC(=O)c2ccc(-c3ccccc3)cc2)cc1,0.19234857075455508,0.19234857075455508,0.19234857075455508,0.0,0.0,1,4,best_total_reward
106,Clc1ccc(-c2nnc(N3CCOCC3)c3nn(-c4ccc(Cl)cc4)cc23)cc1,Clc1ccc(-c2nnc(N3CCOCC3)c3nn(-c4ccc(Cl)cc4)cc23)cc1,0.19133958625396547,0.19133958625396547,0.19133958625396547,0.0,0.0,1,16,best_total_reward
107,COc1ccc(S(=O)(=O)Nc2cccc3cccc(O)c23)cc1,COc1ccc(S(=O)(=O)Nc2cccc3cccc(O)c23)cc1,0.1906970159266825,0.1906970159266825,0.1906970159266825,0.0,0.0,1,14,best_total_reward
108,Cc1cccc2c1c1cc(C(=O)O)ccc1n2CC(=O)Nc1cc(Cl)ccc1O,Cc1cccc2c1c1cc(C(=O)O)ccc1n2CC(=O)Nc1cc(Cl)ccc1O,0.18929582360076788,0.18929582360076788,0.18929582360076788,0.0,0.0,1,29,best_total_reward
109,COc1ccc(NS(=O)(=O)C=Cc2ccco2)cc1,COc1ccc(NS(=O)(=O)C=Cc2ccco2)cc1,0.18544358621758675,0.18544358621758675,0.18544358621758675,0.0,0.0,1,1,best_total_reward
110,O=C(Nc1ccc(-c2ncnc3c2ncn3C2CCCCC2O)c(Cl)c1)OCc1ccccc1,O=C(Nc1ccc(-c2ncnc3c2ncn3C2CCCCC2O)c(Cl)c1)OCc1ccccc1,0.18269165791485087,0.18269165791485087,0.18269165791485087,0.0,0.0,1,20,best_total_reward
111,Cc1cccc(NC(=O)Cn2nnc3c4c(ccc32)CN(C2CCCCC2)C4=O)c1,Cc1cccc(NC(=O)Cn2nnc3c4c(ccc32)CN(C2CCCCC2)C4=O)c1,0.17548179731990185,0.17548179731990185,0.17548179731990185,0.0,0.0,1,7,best_total_reward
112,Cc1ccc(C)c(C(=O)Nc2ccc(C(=O)N3CCCc4ccccc43)cc2)c1,Cc1ccc(C)c(C(=O)Nc2ccc(C(=O)N3CCCc4ccccc43)cc2)c1,0.17487726082724414,0.17487726082724414,0.17487726082724414,0.0,0.0,1,11,best_total_reward
113,CCCCn1ccc2c1C(=O)NCC1(CCN(c3ccc4cccnc4n3)CC1)O2,CCCCn1ccc2c1C(=O)NCC1(CCN(c3ccc4cccnc4n3)CC1)O2,0.17267484970978272,0.17267484970978272,0.17267484970978272,0.0,0.0,1,6,best_total_reward
114,CCOC(=O)c1ccc(-c2nc(COc3ccc(C)cc3)co2)cc1,CCOC(=O)c1ccc(-c2nc(COc3ccc(C)cc3)co2)cc1,0.17079052929942345,0.17079052929942345,0.17079052929942345,0.0,0.0,1,30,best_total_reward
115,CN(C)c1cccc2nc(-c3cccc(-c4ccccc4)c3)cn12,CN(C)c1cccc2nc(-c3cccc(-c4ccccc4)c3)cn12,0.17077659601647596,0.17077659601647596,0.17077659601647596,0.0,0.0,1,28,best_total_reward
116,CC1(C(=O)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)CCCCC1,CC1(C(=O)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)CCCCC1,0.1690095124572788,0.1690095124572788,0.1690095124572788,0.0,0.0,1,14,best_total_reward
117,COc1ccc(Cn2cncc2CC(=O)N=c2[nH]c(-c3ccc(F)c(C(F)(F)F)c3)cs2)cc1,COc1ccc(Cn2cncc2CC(=O)N=c2[nH]c(-c3ccc(F)c(C(F)(F)F)c3)cs2)cc1,0.16836144455544313,0.16836144455544313,0.16836144455544313,0.0,0.0,1,1,best_total_reward
118,CCC[S+]([O-])C1(C)C(=O)c2c(ncc3ccccc23)C1(C)C,CCC[S+]([O-])C1(C)C(=O)c2c(ncc3ccccc23)C1(C)C,0.1675379106936172,0.1675379106936172,0.1675379106936172,0.0,0.0,1,19,best_total_reward
119,O=C1COc2ccc(-c3ccc(Sc4ccccc4)cc3)cc2N1,O=C1COc2ccc(-c3ccc(Sc4ccccc4)cc3)cc2N1,0.16728919486297014,0.16728919486297014,0.16728919486297014,0.0,0.0,1,23,best_total_reward
120,Cc1ccc(-c2ccc(=O)n(CC(=O)Nc3cc(S(N)(=O)=O)ccc3Cl)n2)cc1,Cc1ccc(-c2ccc(=O)n(CC(=O)Nc3cc(S(N)(=O)=O)ccc3Cl)n2)cc1,0.16714589858083598,0.16714589858083598,0.16714589858083598,0.0,0.0,1,3,best_total_reward
121,C[N+](C)(Cc1cccc(Cl)c1)CC1Cc2ccccc2-c2ccccc21,C[N+](C)(Cc1cccc(Cl)c1)CC1Cc2ccccc2-c2ccccc21,0.16705557543594243,0.16705557543594243,0.16705557543594243,0.0,0.0,1,15,best_total_reward
122,COC1OC(C)(C)OC2COC(c3ccccc3)OC21,COC1OC(C)(C)OC2COC(c3ccccc3)OC21,0.1668158047151512,0.1668158047151512,0.1668158047151512,0.0,0.0,1,12,best_total_reward
123,COc1cccc(Cn2nc(-c3ccc(C)cc3)ccc2=O)c1,COc1cccc(Cn2nc(-c3ccc(C)cc3)ccc2=O)c1,0.16524730662253098,0.16524730662253098,0.16524730662253098,0.0,0.0,1,3,best_total_reward
124,Cc1cc(-c2c[nH]c(=NC3CCN(C(=O)c4cc(C(F)(F)F)ccc4F)CC3)[nH]c2=NC2CC2)[nH]c(=Nc2cc(C(F)(F)F)ccn2)c1,Cc1cc(-c2c[nH]c(=NC3CCN(C(=O)c4cc(C(F)(F)F)ccc4F)CC3)[nH]c2=NC2CC2)[nH]c(=Nc2cc(C(F)(F)F)ccn2)c1,0.16484689506511238,0.16484689506511238,0.16484689506511238,0.0,0.0,1,2,best_total_reward
125,CCC(C)C(NC(=O)c1cc(=Nc2cc(OC)c(OC)c(OC)c2)[nH]c2ccccc12)C(=O)OC,CCC(C)C(NC(=O)c1cc(=Nc2cc(OC)c(OC)c(OC)c2)[nH]c2ccccc12)C(=O)OC,0.16482069798703974,0.16482069798703974,0.16482069798703974,0.0,0.0,1,21,best_total_reward
126,O=C(NNc1ccc(F)cc1)c1nc(-c2ccccc2)c2ccccc2n1,O=C(NNc1ccc(F)cc1)c1nc(-c2ccccc2)c2ccccc2n1,0.16254814850457255,0.16254814850457255,0.16254814850457255,0.0,0.0,1,22,best_total_reward
127,Cn1c(=O)oc2cc(C=O)ccc2c1=O,Cn1c(=O)oc2cc(C=O)ccc2c1=O,0.16196358478252534,0.16196358478252534,0.16196358478252534,0.0,0.0,1,24,best_total_reward
128,C=CC(C)(C)c1ccccc1C=Cc1cc(C)ccc1OCC=C(C)CCC=C(C)CCC=C(C)C,C=CC(C)(C)c1ccccc1C=Cc1cc(C)ccc1OCC=C(C)CCC=C(C)CCC=C(C)C,0.16190999557186397,0.16190999557186397,0.16190999557186397,0.0,0.0,1,21,best_total_reward
129,CCCc1nc2nc(-c3ccc(F)cc3)cc(C(F)(F)F)c2c(=O)n1NC(=O)CCc1ccccc1,CCCc1nc2nc(-c3ccc(F)cc3)cc(C(F)(F)F)c2c(=O)n1NC(=O)CCc1ccccc1,0.16136617712198173,0.16136617712198173,0.16136617712198173,0.0,0.0,1,30,best_total_reward
130,COc1ccc(N=C2C(=O)c3ccccc3C(=O)C2NC(=O)c2ccccc2)cc1,COc1ccc(N=C2C(=O)c3ccccc3C(=O)C2NC(=O)c2ccccc2)cc1,0.16106126316275005,0.16106126316275005,0.16106126316275005,0.0,0.0,1,16,best_total_reward
131,CCCn1c(-c2cccc(Cl)c2)n[nH]c1=S,CCCn1c(-c2cccc(Cl)c2)n[nH]c1=S,0.16086969069555343,0.16086969069555343,0.16086969069555343,0.0,0.0,1,2,best_total_reward
132,COc1cc2cccc(C(=O)c3cc(OC)c(OC)c(OC)c3)c2cc1OC,COc1cc2cccc(C(=O)c3cc(OC)c(OC)c(OC)c3)c2cc1OC,0.16070238674393386,0.16070238674393386,0.16070238674393386,0.0,0.0,1,14,best_total_reward
133,NC(=O)C1CCCCC1C(=O)N1CCn2cc(C(=O)c3cccc4ccccc34)cc2C1,NC(=O)C1CCCCC1C(=O)N1CCn2cc(C(=O)c3cccc4ccccc34)cc2C1,0.1600249176423394,0.1600249176423394,0.1600249176423394,0.0,0.0,1,12,best_total_reward
134,Cn1c(C(=O)Nc2ccccc2Cl)cc2sccc21,Cn1c(C(=O)Nc2ccccc2Cl)cc2sccc21,0.15798145499217348,0.15798145499217348,0.15798145499217348,0.0,0.0,1,20,best_total_reward
135,COc1cc(C=C2SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)ccc1O,COc1cc(C=C2SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)ccc1O,0.15766286198321205,0.15766286198321205,0.15766286198321205,0.0,0.0,1,14,best_total_reward
136,CCOC(=O)c1ccc(C(F)(F)F)cc1NC(=O)CCn1cnc([N+](=O)[O-])n1,CCOC(=O)c1ccc(C(F)(F)F)cc1NC(=O)CCn1cnc([N+](=O)[O-])n1,0.1574359851502214,0.1574359851502214,0.1574359851502214,0.0,0.0,1,29,best_total_reward
137,O=C(CN1CCCN(CC=Cc2ccccc2)C1)Nc1cccc(Br)c1,O=C(CN1CCCN(CC=Cc2ccccc2)C1)Nc1cccc(Br)c1,0.15723924373052617,0.15723924373052617,0.15723924373052617,0.0,0.0,1,29,best_total_reward
138,O=c1c2cn(Cc3ccc(Cl)c(Cl)c3)c3cc(Br)ccc3c-2nn1CCCc1ccccc1,O=c1c2cn(Cc3ccc(Cl)c(Cl)c3)c3cc(Br)ccc3c-2nn1CCCc1ccccc1,0.15715762785660553,0.15715762785660553,0.15715762785660553,0.0,0.0,1,10,best_total_reward
139,CCOCC(=O)Nc1cccc(S(=O)(=O)Nc2ccc(F)c(Cl)c2)c1,CCOCC(=O)Nc1cccc(S(=O)(=O)Nc2ccc(F)c(Cl)c2)c1,0.15559969713082517,0.15559969713082517,0.15559969713082517,0.0,0.0,1,2,best_total_reward
140,CC(CN1CCN(c2ccccc2)CC1)N(CC(N)=O)C(=O)COCCOCC(=O)N1CCCc2ccccc2C1,CC(CN1CCN(c2ccccc2)CC1)N(CC(N)=O)C(=O)COCCOCC(=O)N1CCCc2ccccc2C1,0.15452115614006134,0.15452115614006134,0.15452115614006134,0.0,0.0,1,23,best_total_reward
141,CCCc1c(OCC(=O)NCCCCCCn2c(C)nc(-c3ccccc3)c2-c2ccc(C(C)C)cc2)ccc(C(C)=O)c1O,CCCc1c(OCC(=O)NCCCCCCn2c(C)nc(-c3ccccc3)c2-c2ccc(C(C)C)cc2)ccc(C(C)=O)c1O,0.1535462858847315,0.1535462858847315,0.1535462858847315,0.0,0.0,1,19,best_total_reward
142,CCC1(c2cccc(O)c2)CCN(CC(Cc2ccccc2)NC2CCC(N)CC2)CC1,CCC1(c2cccc(O)c2)CCN(CC(Cc2ccccc2)NC2CCC(N)CC2)CC1,0.1531888537062392,0.1531888537062392,0.1531888537062392,0.0,0.0,1,10,best_total_reward
143,CN1C(=O)CC2(CCN(C3CCC(C(=O)N=c4cc(C#N)c(-c5cc(F)cc(F)c5)c[nH]4)CC3)CC2)C1=O,CN1C(=O)CC2(CCN(C3CCC(C(=O)N=c4cc(C#N)c(-c5cc(F)cc(F)c5)c[nH]4)CC3)CC2)C1=O,0.1529526810553274,0.1529526810553274,0.1529526810553274,0.0,0.0,1,3,best_total_reward
144,CCOC(=O)C(C)Oc1ccc(-c2ccc(-c3cc(=O)c4cc(C)cc(C)c4[nH]3)cc2)cc1,CCOC(=O)C(C)Oc1ccc(-c2ccc(-c3cc(=O)c4cc(C)cc(C)c4[nH]3)cc2)cc1,0.15194070774462598,0.15194070774462598,0.15194070774462598,0.0,0.0,1,7,best_total_reward
145,COc1ccc(-c2nccc(-c3ccccc3Br)n2)cc1,COc1ccc(-c2nccc(-c3ccccc3Br)n2)cc1,0.1519101604317326,0.1519101604317326,0.1519101604317326,0.0,0.0,1,24,best_total_reward
146,Clc1ccc(CN=c2nc(-c3cnc4ncccn34)cc[nH]2)cc1,Clc1ccc(CN=c2nc(-c3cnc4ncccn34)cc[nH]2)cc1,0.15097815340164022,0.15097815340164022,0.15097815340164022,0.0,0.0,1,18,best_total_reward
147,O=C(NCc1ccccc1)c1nc(CN2CCc3ccccc32)no1,O=C(NCc1ccccc1)c1nc(CN2CCc3ccccc32)no1,0.15071026455120912,0.15071026455120912,0.15071026455120912,0.0,0.0,1,2,best_total_reward
148,CSc1ccc(-c2ccc[n+](Cc3cccc(-[n+]4ccccc4)c3)c2)cc1,CSc1ccc(-c2ccc[n+](Cc3cccc(-[n+]4ccccc4)c3)c2)cc1,0.15003691683501594,0.15003691683501594,0.15003691683501594,0.0,0.0,1,30,best_total_reward
149,O=C(CN1C(=O)c2ccccc2C1=O)Nc1ccc(F)cc1,O=C(CN1C(=O)c2ccccc2C1=O)Nc1ccc(F)cc1,0.14979149985365095,0.14979149985365095,0.14979149985365095,0.0,0.0,1,27,best_total_reward
150,O=C(Nc1cc2cc3c(cc2oc1=O)OCO3)C1CCCCC1,O=C(Nc1cc2cc3c(cc2oc1=O)OCO3)C1CCCCC1,0.1494017819211252,0.1494017819211252,0.1494017819211252,0.0,0.0,1,18,best_total_reward
151,COc1ccccc1CCNC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)nc2ccccc12,COc1ccccc1CCNC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)nc2ccccc12,0.14937748672164286,0.14937748672164286,0.14937748672164286,0.0,0.0,1,28,best_total_reward
152,O=C(NCCC(F)(F)F)N1CCC(c2nc(-c3ccc(F)cc3)co2)CC1,O=C(NCCC(F)(F)F)N1CCC(c2nc(-c3ccc(F)cc3)co2)CC1,0.1476287607886972,0.1476287607886972,0.1476287607886972,0.0,0.0,1,1,best_total_reward
153,CN(C)C1CN(Cc2csc3c2nc2c(N4CCOCC4)nc(-c4cnc(=N)[nH]c4)cn23)CC1O,CN(C)C1CN(Cc2csc3c2nc2c(N4CCOCC4)nc(-c4cnc(=N)[nH]c4)cn23)CC1O,0.14761604069696102,0.14761604069696102,0.14761604069696102,0.0,0.0,1,26,best_total_reward
154,O=c1cc(-c2ccccc2)n(-c2ccc(Cl)cc2)n1-c1ccc(Cl)cc1,O=c1cc(-c2ccccc2)n(-c2ccc(Cl)cc2)n1-c1ccc(Cl)cc1,0.14709120894350242,0.14709120894350242,0.14709120894350242,0.0,0.0,1,15,best_total_reward
155,COc1ccc(-c2nc3cc(Cl)ccc3c(=O)n2O)cc1,COc1ccc(-c2nc3cc(Cl)ccc3c(=O)n2O)cc1,0.1459687711453059,0.1459687711453059,0.1459687711453059,0.0,0.0,1,2,best_total_reward
156,N=c1[nH]n(-c2ccc(S(N)(=O)=O)cc2)c(N)c1N=Nc1cccc(Br)c1,N=c1[nH]n(-c2ccc(S(N)(=O)=O)cc2)c(N)c1N=Nc1cccc(Br)c1,0.14592844835625668,0.14592844835625668,0.14592844835625668,0.0,0.0,1,29,best_total_reward
157,FC(F)(F)c1nc(-c2ccccc2)nc2c1CCNCC2,FC(F)(F)c1nc(-c2ccccc2)nc2c1CCNCC2,0.14477436225680781,0.14477436225680781,0.14477436225680781,0.0,0.0,1,4,best_total_reward
158,Cc1cccc(OCC(=O)NNC(=O)Cn2c3ccccc3c3ccccc32)c1,Cc1cccc(OCC(=O)NNC(=O)Cn2c3ccccc3c3ccccc32)c1,0.14423859781594722,0.14423859781594722,0.14423859781594722,0.0,0.0,1,1,best_total_reward
159,CCC(C)N1CCC(C(=O)c2ccc(OC)cc2)C2(CCc3c2[nH]c2ccc(Cl)cc32)C1=O,CCC(C)N1CCC(C(=O)c2ccc(OC)cc2)C2(CCc3c2[nH]c2ccc(Cl)cc32)C1=O,0.14393649873343428,0.14393649873343428,0.14393649873343428,0.0,0.0,1,4,best_total_reward
160,N#Cc1c(-c2ccccc2)cc(=NCCCCN)n2c1[nH]c1ccccc12,N#Cc1c(-c2ccccc2)cc(=NCCCCN)n2c1[nH]c1ccccc12,0.1428246745525354,0.1428246745525354,0.1428246745525354,0.0,0.0,1,4,best_total_reward
161,Cc1cc(C#N)c(=S)n(CC(=O)OCc2ccccc2)n1,Cc1cc(C#N)c(=S)n(CC(=O)OCc2ccccc2)n1,0.1427868260063385,0.1427868260063385,0.1427868260063385,0.0,0.0,1,19,best_total_reward
162,O=C(Cc1ccc(F)cc1)N1CCN(c2cccc3ccccc23)CC1,O=C(Cc1ccc(F)cc1)N1CCN(c2cccc3ccccc23)CC1,0.14261734224339923,0.14261734224339923,0.14261734224339923,0.0,0.0,1,15,best_total_reward
163,O=[N+]([O-])c1cccc(C23CCC2CCN(CCCC(c2ccccc2)c2ccc(F)cc2)C3)c1,O=[N+]([O-])c1cccc(C23CCC2CCN(CCCC(c2ccccc2)c2ccc(F)cc2)C3)c1,0.1425736325148498,0.1425736325148498,0.1425736325148498,0.0,0.0,1,21,best_total_reward
164,COc1ccc2c(=O)c(-c3ccc(O)c(O)c3)c(C)oc2c1,COc1ccc2c(=O)c(-c3ccc(O)c(O)c3)c(C)oc2c1,0.14189667606616557,0.14189667606616557,0.14189667606616557,0.0,0.0,1,20,best_total_reward
165,CN(C)S(=O)(=O)c1ccc(-c2ccc(COc3ccc(CCC(=O)O)cc3)cc2)cc1F,CN(C)S(=O)(=O)c1ccc(-c2ccc(COc3ccc(CCC(=O)O)cc3)cc2)cc1F,0.14100044401272388,0.14100044401272388,0.14100044401272388,0.0,0.0,1,7,best_total_reward
166,O=C1c2ccccc2C2(C=C(Br)CCO2)N1c1ccccc1,O=C1c2ccccc2C2(C=C(Br)CCO2)N1c1ccccc1,0.14010969521236835,0.14010969521236835,0.14010969521236835,0.0,0.0,1,20,best_total_reward
167,Cc1ccc(-c2cc(Cl)ccc2OCc2ccccc2)n1-c1cccc(C(=O)O)c1,Cc1ccc(-c2cc(Cl)ccc2OCc2ccccc2)n1-c1cccc(C(=O)O)c1,0.13944117625853847,0.13944117625853847,0.13944117625853847,0.0,0.0,1,11,best_total_reward
168,COc1cccc(CC2(C)C(=O)Nc3cc(-c4nn[nH]n4)ccc32)c1,COc1cccc(CC2(C)C(=O)Nc3cc(-c4nn[nH]n4)ccc32)c1,0.13845393630483635,0.13845393630483635,0.13845393630483635,0.0,0.0,1,7,best_total_reward
169,Cc1[nH][nH]c(=S)c1CCC(=O)NN=Cc1ccc([N+](=O)[O-])cc1,Cc1[nH][nH]c(=S)c1CCC(=O)NN=Cc1ccc([N+](=O)[O-])cc1,0.1378591210719507,0.1378591210719507,0.1378591210719507,0.0,0.0,1,22,best_total_reward
170,c1ccc(COc2ccc3nc4c5ccccc5c5ccccc5c4cc3c2)cc1,c1ccc(COc2ccc3nc4c5ccccc5c5ccccc5c4cc3c2)cc1,0.1369280482546805,0.1369280482546805,0.1369280482546805,0.0,0.0,1,29,best_total_reward
171,CCCCN(C(=O)NC(C(=O)NC(CC(C)C)C(=O)OC)C(=O)C(F)(F)NC(C=O)C(=O)OCc1ccccc1)c1ccccc1,CCCCN(C(=O)NC(C(=O)NC(CC(C)C)C(=O)OC)C(=O)C(F)(F)NC(C=O)C(=O)OCc1ccccc1)c1ccccc1,0.13677461889553,0.13677461889553,0.13677461889553,0.0,0.0,1,7,best_total_reward
172,COCc1nc2c(C(=O)Nc3ccccc3)cc(NC(=O)c3cccc(F)c3F)cc2[nH]1,COCc1nc2c(C(=O)Nc3ccccc3)cc(NC(=O)c3cccc(F)c3F)cc2[nH]1,0.13622945295803687,0.13622945295803687,0.13622945295803687,0.0,0.0,1,26,best_total_reward
173,CC(CCC(O)c1ccc(-c2ccccc2)c(O)c1)NCCCCN=c1cc[nH]c2ccccc12,CC(CCC(O)c1ccc(-c2ccccc2)c(O)c1)NCCCCN=c1cc[nH]c2ccccc12,0.13611138941122844,0.13611138941122844,0.13611138941122844,0.0,0.0,1,5,best_total_reward
174,O=C(CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)NC1c2ccccc2CSc2ccccc21,O=C(CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)NC1c2ccccc2CSc2ccccc21,0.13609986531990143,0.13609986531990143,0.13609986531990143,0.0,0.0,1,12,best_total_reward
175,CCCCN(CC)c1cc(=NC(C)C)[nH]c2cc(-c3cccc(F)c3)nn12,CCCCN(CC)c1cc(=NC(C)C)[nH]c2cc(-c3cccc(F)c3)nn12,0.13539292270997852,0.13539292270997852,0.13539292270997852,0.0,0.0,1,5,best_total_reward
176,COc1ccc(CCn2c(=O)cc(O)n(CCc3cccc(Cl)c3)c2=O)cc1OC,COc1ccc(CCn2c(=O)cc(O)n(CCc3cccc(Cl)c3)c2=O)cc1OC,0.13483312166866124,0.13483312166866124,0.13483312166866124,0.0,0.0,1,14,best_total_reward
177,Cc1ccc(N=c2[nH]c(-c3c(-c4ccc(F)cc4)ncn3C(C)C)cs2)cc1C,Cc1ccc(N=c2[nH]c(-c3c(-c4ccc(F)cc4)ncn3C(C)C)cs2)cc1C,0.13483163835402873,0.13483163835402873,0.13483163835402873,0.0,0.0,1,14,best_total_reward
178,N#CC(CCCN1CCC(O)(c2ccc3[nH]ncc3c2)CC1)c1ccc(Cl)cc1,N#CC(CCCN1CCC(O)(c2ccc3[nH]ncc3c2)CC1)c1ccc(Cl)cc1,0.1336629996755623,0.1336629996755623,0.1336629996755623,0.0,0.0,1,2,best_total_reward
179,CCOc1cc(C2C(C#N)=C(C)N=C(C)C2C(=O)OC)cc(OC)c1OC(C)C,CCOc1cc(C2C(C#N)=C(C)N=C(C)C2C(=O)OC)cc(OC)c1OC(C)C,0.1333221947783047,0.1333221947783047,0.1333221947783047,0.0,0.0,1,29,best_total_reward
180,COc1ccc2c(=O)n(Cc3ccc(OC)c(COc4cc5c(cc4OC)C(=O)N4CCCC4C=N5)c3)ncc2c1,COc1ccc2c(=O)n(Cc3ccc(OC)c(COc4cc5c(cc4OC)C(=O)N4CCCC4C=N5)c3)ncc2c1,0.13279502210038852,0.13279502210038852,0.13279502210038852,0.0,0.0,1,25,best_total_reward
181,CCOC(C)C(=O)OC(=O)c1c(C(=O)N=c2[nH]c(C)cs2)ccn1-c1ccccc1,CCOC(C)C(=O)OC(=O)c1c(C(=O)N=c2[nH]c(C)cs2)ccn1-c1ccccc1,0.1327452401044239,0.1327452401044239,0.1327452401044239,0.0,0.0,1,17,best_total_reward
182,CC1=Nn2c(nn(Cc3ccc(Cl)cc3)c2=O)NC(c2ccco2)C1,CC1=Nn2c(nn(Cc3ccc(Cl)cc3)c2=O)NC(c2ccco2)C1,0.13232429932966508,0.13232429932966508,0.13232429932966508,0.0,0.0,1,18,best_total_reward
183,CN(C(=O)NCCNC12CC3CC(CC(C3)C1)C2)c1cccc(Cl)c1,CN(C(=O)NCCNC12CC3CC(CC(C3)C1)C2)c1cccc(Cl)c1,0.13218077084242055,0.13218077084242055,0.13218077084242055,0.0,0.0,1,27,best_total_reward
184,COc1ccc2c(=NN=Cc3ccc(F)cc3)c3ccc(Cl)cc3n(Cc3ccc(C)c(C)c3)c2c1,COc1ccc2c(=NN=Cc3ccc(F)cc3)c3ccc(Cl)cc3n(Cc3ccc(C)c(C)c3)c2c1,0.13167491756941543,0.13167491756941543,0.13167491756941543,0.0,0.0,1,10,best_total_reward
185,CC(=O)Nc1ccc(C(=O)Oc2cccc3ccc(C)nc23)cc1,CC(=O)Nc1ccc(C(=O)Oc2cccc3ccc(C)nc23)cc1,0.13050393798073084,0.13050393798073084,0.13050393798073084,0.0,0.0,1,21,best_total_reward
186,FC(F)(F)c1cc2cc(Cl)c(Cl)c(OCc3ccccn3)n2n1,FC(F)(F)c1cc2cc(Cl)c(Cl)c(OCc3ccccn3)n2n1,0.12991378807586929,0.12991378807586929,0.12991378807586929,0.0,0.0,1,8,best_total_reward
187,CCOC(=O)C1=CC2CC(Oc3ccccc3)(CCO2)C(=O)C1,CCOC(=O)C1=CC2CC(Oc3ccccc3)(CCO2)C(=O)C1,0.1295882615627688,0.1295882615627688,0.1295882615627688,0.0,0.0,1,9,best_total_reward
188,O=C(NCCCNCc1ccc(Cl)cc1)c1ccc(Cl)cc1,O=C(NCCCNCc1ccc(Cl)cc1)c1ccc(Cl)cc1,0.12953109445044345,0.12953109445044345,0.12953109445044345,0.0,0.0,1,2,best_total_reward
189,c1ccc(-c2nc3cc(N4CCCNCC4)ccc3n2-c2ccc(OCCN3CCCC3)cc2)cc1,c1ccc(-c2nc3cc(N4CCCNCC4)ccc3n2-c2ccc(OCCN3CCCC3)cc2)cc1,0.1280960147480328,0.1280960147480328,0.1280960147480328,0.0,0.0,1,8,best_total_reward
190,CC(=O)NCC1CC2(CC=C(C)CC2)Oc2ccc(F)cc21,CC(=O)NCC1CC2(CC=C(C)CC2)Oc2ccc(F)cc21,0.1277752775914068,0.1277752775914068,0.1277752775914068,0.0,0.0,1,22,best_total_reward
191,CCCOCC#CC#Cc1cc(OCc2ccccc2)nc(C(N)C(=O)O)n1,CCCOCC#CC#Cc1cc(OCc2ccccc2)nc(C(N)C(=O)O)n1,0.1265224016545798,0.1265224016545798,0.1265224016545798,0.0,0.0,1,8,best_total_reward
192,COc1cc(CNC(=O)Cn2cccc(NS(=O)(=O)c3ccc(Br)cc3)c2=O)ccc1O,COc1cc(CNC(=O)Cn2cccc(NS(=O)(=O)c3ccc(Br)cc3)c2=O)ccc1O,0.1262124927149989,0.1262124927149989,0.1262124927149989,0.0,0.0,1,3,best_total_reward
193,COc1ccc(NS(=O)(=O)c2ccc3c(c2)n(C)c(=O)c(=O)n3C)c(OC)n1,COc1ccc(NS(=O)(=O)c2ccc3c(c2)n(C)c(=O)c(=O)n3C)c(OC)n1,0.1260052178994506,0.1260052178994506,0.1260052178994506,0.0,0.0,1,28,best_total_reward
194,CCCCC12CCC(=O)c3cccc(c31)NC2=O,CCCCC12CCC(=O)c3cccc(c31)NC2=O,0.12517418258859905,0.12517418258859905,0.12517418258859905,0.0,0.0,1,5,best_total_reward
195,C=C(C)C(=O)CC1CC2(CC=C(C)C)OC34Oc5c(CC=C(C)C)c(O)cc(O)c5CC3C(CC=C(C)C)=CC2CC4(CC=C(C)C)CC1=O,C=C(C)C(=O)CC1CC2(CC=C(C)C)OC34Oc5c(CC=C(C)C)c(O)cc(O)c5CC3C(CC=C(C)C)=CC2CC4(CC=C(C)C)CC1=O,0.12468244109460849,0.12468244109460849,0.12468244109460849,0.0,0.0,1,4,best_total_reward
